template,frequency
"The [X], who lost minds, is [Y]",2
"The [X], who knocked yourself, is [Y]",2
"The [X], who was Spaulding, is [Y]",2
"The [X], who ed in shape, is [Y]",2
"The [X], who got 15 minutes, is [Y]",2
"The [X], who violated this right, is [Y]",2
"The [X], who thought 38 degrees in the Caves, is [Y]",2
"The [X], who consulted with attorney, is [Y]",2
"The [X], who was dead by the time, is [Y]",2
"The [X], who thought about rights, is [Y]",2
"The [X], who thought about suppression, is [Y]",2
"The [X], who ed the job of this court, is [Y]",2
"The [X], who decided whatever, is [Y]",2
"The [X], who was to save Deaver, is [Y]",2
"The [X], who ed job, is [Y]",2
"The [X], who tore them, is [Y]",2
"The [X], who had the originals, is [Y]",2
"The [X], who tore copies, is [Y]",2
"The [X], who was more of a gesture, is [Y]",2
"The [X], who appreciated the gesture, is [Y]",2
"The [X], who was dumb to lie, is [Y]",2
"The [X], who thought a job, is [Y]",2
"The [X], who was hard for me, is [Y]",2
"The [X], who got a minute, is [Y]",2
"The [X], who told me about the cop, is [Y]",4
"The [X], who made bed, is [Y]",2
"The [X], who used worth, is [Y]",2
"The [X], who gave life, is [Y]",2
"The [X], who sold soul, is [Y]",2
"The [X], who was letter of resignation, is [Y]",2
"The [X], who wanted a hell, is [Y]",2
"The [X], who sold shoes, is [Y]",2
"The [X], who sounded good to me, is [Y]",2
"The [X], who ed Farrell, is [Y]",2
"The [X], who went back to Washington, is [Y]",2
"The [X], who had some affairs, is [Y]",2
"The [X], who was tougher to bring, is [Y]",2
"The [X], who believed what, is [Y]",2
"The [X], who suspected a letter of reprimand, is [Y]",2
"The [X], who imagined that one, is [Y]",2
"The [X], who told mother, is [Y]",2
"The [X], who supposed to thank you, is [Y]",2
"The [X], who ed a kid, is [Y]",3
"The [X], who took care of him, is [Y]",2
"The [X], who had a decision, is [Y]",2
"The [X], who granted the motion, is [Y]",2
"The [X], who guessed minutes, is [Y]",2
"The [X], who spoke to Doran, is [Y]",2
"The [X], who was serious, is [Y]",6
"The [X], who got a ID, is [Y]",2
"The [X], who got some work, is [Y]",2
"The [X], who found chips, is [Y]",2
"The [X], who worked in a shop, is [Y]",2
"The [X], who contacted the parents, is [Y]",2
"The [X], who stayed with Forensics, is [Y]",2
"The [X], who coordinated this with the Troopers, is [Y]",2
"The [X], who went na go, is [Y]",3
"The [X], who was no angel, is [Y]",2
"The [X], who happened a Iot, is [Y]",2
"The [X], who ioved tickets, is [Y]",2
"The [X], who connected us with charlie, is [Y]",2
"The [X], who revealed Iodged, is [Y]",2
"The [X], who wore 1 Jordans, is [Y]",4
"The [X], who was a Iot of blood, is [Y]",2
"The [X], who worked with alex, is [Y]",2
"The [X], who was the head of gynecology, is [Y]",2
"The [X], who was angel, is [Y]",2
"The [X], who predicted every astrologer, is [Y]",2
"The [X], who faiied for the guy, is [Y]",2
"The [X], who told charlie, is [Y]",2
"The [X], who went na have a angel, is [Y]",2
"The [X], who ioved to ride it, is [Y]",2
"The [X], who was a picture of dylan, is [Y]",2
"The [X], who was traIian, is [Y]",2
"The [X], who went dylan, is [Y]",2
"The [X], who ioved you, is [Y]",4
"The [X], who got that, is [Y]",5
"The [X], who set foot in central, is [Y]",2
"The [X], who consisted mostly of cIypeiform, is [Y]",2
"The [X], who was boyfriend, is [Y]",2
"The [X], who ed charlie, is [Y]",2
"The [X], who got out, is [Y]",2
"The [X], who got a Iot, is [Y]",2
"The [X], who musted, is [Y]",2
"The [X], who was unbelievable, is [Y]",2
"The [X], who took 2 sailors, is [Y]",4
"The [X], who went na give a bIow, is [Y]",2
"The [X], who called in BosIey, is [Y]",2
"The [X], who had the safe, is [Y]",2
"The [X], who saw the three, is [Y]",2
"The [X], who ioved the office, is [Y]",2
"The [X], who was here in hollywood, is [Y]",2
"The [X], who used to wear kevlar, is [Y]",2
"The [X], who stood for BosIey, is [Y]",2
"The [X], who got that lady, is [Y]",2
"The [X], who was a BosIey, is [Y]",2
"The [X], who ioved BosIey, is [Y]",2
"The [X], who was Iife, is [Y]",2
"The [X], who ioved family, is [Y]",4
"The [X], who iiked the patch, is [Y]",2
"The [X], who was this natalie, is [Y]",2
"The [X], who had it in, is [Y]",1
"The [X], who closed eyes, is [Y]",3
"The [X], who saw anything, is [Y]",1
"The [X], who played, is [Y]",1
"The [X], who was able to impress a lot, is [Y]",1
"The [X], who impressed the angels, is [Y]",1
"The [X], who owed to do dad, is [Y]",1
"The [X], who came visit, is [Y]",1
"The [X], who brought fiancee, is [Y]",1
"The [X], who got into you, is [Y]",2
"The [X], who went of me, is [Y]",4
"The [X], who needed that, is [Y]",1
"The [X], who had address, is [Y]",1
"The [X], who got into College, is [Y]",1
"The [X], who payed tuition, is [Y]",2
"The [X], who had a pen, is [Y]",1
"The [X], who memorized it, is [Y]",1
"The [X], who had a place, is [Y]",1
"The [X], who was they, is [Y]",1
"The [X], who let hurry, is [Y]",3
"The [X], who moved to the capital, is [Y]",2
"The [X], who met on the train, is [Y]",1
"The [X], who looked great, is [Y]",1
"The [X], who was years, is [Y]",1
"The [X], who made her, is [Y]",1
"The [X], who loved dealing, is [Y]",1
"The [X], who jumped, is [Y]",1
"The [X], who leaved me at the altar, is [Y]",1
"The [X], who was by train, is [Y]",1
"The [X], who let wait, is [Y]",1
"The [X], who was left him at the altar, is [Y]",1
"The [X], who sat in the back, is [Y]",1
"The [X], who did we, is [Y]",1
"The [X], who was embarrassed to face friends, is [Y]",1
"The [X], who forced to do anyone, is [Y]",1
"The [X], who afforded tuition, is [Y]",1
"The [X], who offered to pay share, is [Y]",1
"The [X], who had to give all, is [Y]",1
"The [X], who wished to find her, is [Y]",1
"The [X], who was in touch, is [Y]",1
"The [X], who deserved daughter, is [Y]",1
"The [X], who wanted saxophone, is [Y]",1
"The [X], who pawned it, is [Y]",1
"The [X], who promised get, is [Y]",1
"The [X], who hoped a scratch on it, is [Y]",1
"The [X], who bought a one, is [Y]",1
"The [X], who waited for me, is [Y]",4
"The [X], who forgot it, is [Y]",5
"The [X], who afforded to get, is [Y]",1
"The [X], who studied hard for a scholarship, is [Y]",1
"The [X], who seemed a girl, is [Y]",1
"The [X], who thanked you for the Scholarship, is [Y]",1
"The [X], who promised to pay you, is [Y]",1
"The [X], who had to drink enough, is [Y]",1
"The [X], who had any more, is [Y]",1
"The [X], who leaved for the night, is [Y]",1
"The [X], who looked for him, is [Y]",1
"The [X], who wrote a songs, is [Y]",1
"The [X], who was hits, is [Y]",1
"The [X], who signed the contract, is [Y]",1
"The [X], who found a deal, is [Y]",1
"The [X], who was good at labels, is [Y]",1
"The [X], who willed you, is [Y]",1
"The [X], who went to lose, is [Y]",2
"The [X], who joined a band, is [Y]",1
"The [X], who wanted free, is [Y]",1
"The [X], who ended working, is [Y]",1
"The [X], who ended building, is [Y]",1
"The [X], who needed a band, is [Y]",1
"The [X], who was asked to conduct, is [Y]",1
"The [X], who was the hee, is [Y]",1
"The [X], who came to show, is [Y]",1
"The [X], who reserved the seat, is [Y]",1
"The [X], who wanted ten reasons, is [Y]",1
"The [X], who threw you under the bridge, is [Y]",1
"The [X], who heard Hall, is [Y]",1
"The [X], who unwound with a drink, is [Y]",1
"The [X], who was lovers, is [Y]",1
"The [X], who said to be, is [Y]",1
"The [X], who took a nap, is [Y]",1
"The [X], who hired, is [Y]",1
"The [X], who had to set things, is [Y]",1
"The [X], who worried about me, is [Y]",3
"The [X], who graduated interview, is [Y]",1
"The [X], who was overcooked, is [Y]",1
"The [X], who felt well, is [Y]",1
"The [X], who got nervous, is [Y]",1
"The [X], who drove her in car, is [Y]",1
"The [X], who let something, is [Y]",1
"The [X], who went in that direction, is [Y]",1
"The [X], who needed the car, is [Y]",1
"The [X], who was in a hurry, is [Y]",1
"The [X], who listened to sing, is [Y]",1
"The [X], who did this to dad, is [Y]",1
"The [X], who owed a fortune, is [Y]",1
"The [X], who picked a fight, is [Y]",1
"The [X], who stopped the car, is [Y]",1
"The [X], who was late, is [Y]",3
"The [X], who missed spot, is [Y]",1
"The [X], who sent the one, is [Y]",1
"The [X], who brought you, is [Y]",3
"The [X], who designated, is [Y]",1
"The [X], who did best, is [Y]",1
"The [X], who issued the forecast, is [Y]",1
"The [X], who had weather, is [Y]",1
"The [X], who got nervous at work, is [Y]",1
"The [X], who had a mic, is [Y]",1
"The [X], who hosted a program, is [Y]",1
"The [X], who ed good, is [Y]",1
"The [X], who liked music, is [Y]",1
"The [X], who sounded nice, is [Y]",1
"The [X], who needed someone, is [Y]",2
"The [X], who ed Soh, is [Y]",1
"The [X], who ed sick, is [Y]",1
"The [X], who carried it, is [Y]",2
"The [X], who had a bag, is [Y]",1
"The [X], who was heavy for me, is [Y]",1
"The [X], who needed help, is [Y]",5
"The [X], who was she, is [Y]",4
"The [X], who had a question, is [Y]",1
"The [X], who knew a hyun, is [Y]",1
"The [X], who said the day, is [Y]",2
"The [X], who betted to lie her, is [Y]",1
"The [X], who ed this fuss, is [Y]",1
"The [X], who was professional, is [Y]",1
"The [X], who was visitors, is [Y]",1
"The [X], who had a duty, is [Y]",1
"The [X], who made sure, is [Y]",1
"The [X], who was work, is [Y]",1
"The [X], who got into the studio, is [Y]",1
"The [X], who let listen, is [Y]",2
"The [X], who ed an concert, is [Y]",1
"The [X], who listened to them, is [Y]",1
"The [X], who ed this, is [Y]",12
"The [X], who was a saxophone, is [Y]",1
"The [X], who bribed her, is [Y]",1
"The [X], who touched her, is [Y]",1
"The [X], who ruined the mood, is [Y]",1
"The [X], who played something, is [Y]",1
"The [X], who needed to find another job, is [Y]",1
"The [X], who preferred to sleep, is [Y]",1
"The [X], who fell asleep, is [Y]",1
"The [X], who took the home, is [Y]",1
"The [X], who bought guest, is [Y]",1
"The [X], who was included, is [Y]",1
"The [X], who had to fight, is [Y]",1
"The [X], who was Kimura, is [Y]",1
"The [X], who was a meal, is [Y]",1
"The [X], who envied people, is [Y]",1
"The [X], who ed wrong, is [Y]",5
"The [X], who had a birthmark, is [Y]",1
"The [X], who was mistaken, is [Y]",5
"The [X], who saw similar, is [Y]",1
"The [X], who swore I, is [Y]",1
"The [X], who forgot about it, is [Y]",2
"The [X], who ruled us, is [Y]",1
"The [X], who had to bear, is [Y]",1
"The [X], who beared with it, is [Y]",3
"The [X], who witnessed murder, is [Y]",1
"The [X], who walked around in daylight, is [Y]",1
"The [X], who had no rights, is [Y]",1
"The [X], who lived in a time, is [Y]",1
"The [X], who wanted to ask it, is [Y]",1
"The [X], who had to hold a gun, is [Y]",1
"The [X], who wanted to ask him, is [Y]",1
"The [X], who wanted to forget everything, is [Y]",1
"The [X], who talked to me, is [Y]",2
"The [X], who was weird, is [Y]",1
"The [X], who got a grip, is [Y]",1
"The [X], who heard Jung, is [Y]",1
"The [X], who liked songs, is [Y]",1
"The [X], who played one, is [Y]",1
"The [X], who loved her, is [Y]",4
"The [X], who gained independence, is [Y]",2
"The [X], who was interested in hee, is [Y]",1
"The [X], who ed pretty, is [Y]",2
"The [X], who was a thing, is [Y]",2
"The [X], who remembered me, is [Y]",1
"The [X], who was sad, is [Y]",2
"The [X], who repaid scholarships, is [Y]",1
"The [X], who was from me, is [Y]",1
"The [X], who kept the saxophone, is [Y]",1
"The [X], who provided dorms, is [Y]",1
"The [X], who promised I, is [Y]",1
"The [X], who afforded the rent, is [Y]",1
"The [X], who was poor, is [Y]",1
"The [X], who liked bumping, is [Y]",1
"The [X], who wanted to see, is [Y]",2
"The [X], who had no reason, is [Y]",1
"The [X], who liked seeing, is [Y]",2
"The [X], who ed problem, is [Y]",3
"The [X], who cared about that, is [Y]",1
"The [X], who ed between her, is [Y]",1
"The [X], who thought shed, is [Y]",1
"The [X], who changed mind, is [Y]",2
"The [X], who was sure of yourself, is [Y]",1
"The [X], who saw about that, is [Y]",1
"The [X], who ignored warning, is [Y]",1
"The [X], who wanted a song, is [Y]",1
"The [X], who sung it, is [Y]",3
"The [X], who had to sing, is [Y]",1
"The [X], who recorded it, is [Y]",1
"The [X], who was a singer, is [Y]",1
"The [X], who ate, is [Y]",5
"The [X], who knew to make a move, is [Y]",1
"The [X], who had to go, is [Y]",7
"The [X], who listened to me, is [Y]",12
"The [X], who ed a girl, is [Y]",1
"The [X], who knew her, is [Y]",1
"The [X], who got any girl, is [Y]",1
"The [X], who went to showcase, is [Y]",1
"The [X], who brought me, is [Y]",2
"The [X], who listened to the lyrics, is [Y]",1
"The [X], who wrote this song, is [Y]",1
"The [X], who went to play the sax, is [Y]",1
"The [X], who wanted to be, is [Y]",1
"The [X], who played it for you, is [Y]",1
"The [X], who liked it, is [Y]",2
"The [X], who had a gift, is [Y]",1
"The [X], who looked nice, is [Y]",1
"The [X], who sung, is [Y]",2
"The [X], who was with mo, is [Y]",1
"The [X], who said some news, is [Y]",1
"The [X], who explained everything, is [Y]",2
"The [X], who turned me, is [Y]",1
"The [X], who ed why, is [Y]",1
"The [X], who accepted it, is [Y]",2
"The [X], who loved someone, is [Y]",1
"The [X], who was a person, is [Y]",3
"The [X], who was different from pity, is [Y]",1
"The [X], who deserved pity, is [Y]",1
"The [X], who imagined you, is [Y]",1
"The [X], who had way, is [Y]",1
"The [X], who said lucky, is [Y]",1
"The [X], who raised as some son, is [Y]",1
"The [X], who knew a person, is [Y]",1
"The [X], who made mind, is [Y]",2
"The [X], who realized the life for me, is [Y]",1
"The [X], who made place, is [Y]",1
"The [X], who met him, is [Y]",1
"The [X], who ed better, is [Y]",1
"The [X], who tasted good, is [Y]",1
"The [X], who came breakfast, is [Y]",1
"The [X], who ed a natural in the kitchen, is [Y]",1
"The [X], who cooked this, is [Y]",1
"The [X], who envied you, is [Y]",1
"The [X], who went to another country, is [Y]",1
"The [X], who had to start, is [Y]",1
"The [X], who liked job, is [Y]",1
"The [X], who liked able to communicate, is [Y]",1
"The [X], who kept missing, is [Y]",1
"The [X], who ed the president, is [Y]",1
"The [X], who introduced myself, is [Y]",1
"The [X], who was Hidenori, is [Y]",1
"The [X], who ed yours, is [Y]",1
"The [X], who kept the work, is [Y]",1
"The [X], who tried to get, is [Y]",1
"The [X], who cheered, is [Y]",2
"The [X], who called it, is [Y]",1
"The [X], who called what, is [Y]",1
"The [X], who belonged, is [Y]",1
"The [X], who wanted to move, is [Y]",2
"The [X], who wanted to study music, is [Y]",1
"The [X], who found a way, is [Y]",2
"The [X], who followed path, is [Y]",2
"The [X], who followed mine, is [Y]",2
"The [X], who found someone, is [Y]",1
"The [X], who deserved you, is [Y]",1
"The [X], who was the sport, is [Y]",1
"The [X], who had hee, is [Y]",1
"The [X], who sent him, is [Y]",5
"The [X], who had to get, is [Y]",2
"The [X], who needed a deposit, is [Y]",1
"The [X], who had to invest a lot, is [Y]",1
"The [X], who had to know what, is [Y]",1
"The [X], who kept an eye, is [Y]",1
"The [X], who fixed radios for a living, is [Y]",1
"The [X], who put me through the Chief, is [Y]",1
"The [X], who ate this, is [Y]",1
"The [X], who ed cute, is [Y]",2
"The [X], who was dad, is [Y]",1
"The [X], who ed busy, is [Y]",2
"The [X], who was workplace, is [Y]",1
"The [X], who had rules, is [Y]",1
"The [X], who decided to reduce the number, is [Y]",1
"The [X], who discussed to do what, is [Y]",1
"The [X], who was a member, is [Y]",1
"The [X], who came you, is [Y]",3
"The [X], who explained work, is [Y]",1
"The [X], who wanted a apology, is [Y]",1
"The [X], who decided on bands, is [Y]",1
"The [X], who was about to lose jobs, is [Y]",1
"The [X], who ed a relief, is [Y]",2
"The [X], who attacked me, is [Y]",1
"The [X], who did this in front, is [Y]",1
"The [X], who was two, is [Y]",2
"The [X], who ed like that, is [Y]",2
"The [X], who was a bunch of lowlifes, is [Y]",1
"The [X], who was the worst, is [Y]",1
"The [X], who knew to hold things, is [Y]",1
"The [X], who lashed they, is [Y]",1
"The [X], who put a show, is [Y]",1
"The [X], who was back in a days, is [Y]",1
"The [X], who gave this letter, is [Y]",1
"The [X], who snuck you through the line, is [Y]",1
"The [X], who went to Ansung, is [Y]",1
"The [X], who worked to look me, is [Y]",1
"The [X], who decided to wonder, is [Y]",1
"The [X], who told to go me, is [Y]",1
"The [X], who was stubborn, is [Y]",1
"The [X], who slept me, is [Y]",1
"The [X], who was asleep, is [Y]",1
"The [X], who heard you, is [Y]",2
"The [X], who wanted to see everything, is [Y]",1
"The [X], who cried upset, is [Y]",2
"The [X], who shouted angry, is [Y]",2
"The [X], who punched anyone, is [Y]",1
"The [X], who was beaten, is [Y]",1
"The [X], who was awake, is [Y]",2
"The [X], who was arrogant to hurt anyone, is [Y]",1
"The [X], who did something to me, is [Y]",1
"The [X], who got the people, is [Y]",1
"The [X], who turned a eye, is [Y]",1
"The [X], who stopped that, is [Y]",4
"The [X], who killed dad, is [Y]",1
"The [X], who woke to study, is [Y]",1
"The [X], who told to come you, is [Y]",1
"The [X], who got back to books, is [Y]",1
"The [X], who hugged me, is [Y]",1
"The [X], who was a loser, is [Y]",1
"The [X], who called to say, is [Y]",1
"The [X], who was Goo, is [Y]",1
"The [X], who began to retreat, is [Y]",1
"The [X], who ed kwon, is [Y]",1
"The [X], who was an moment for us, is [Y]",1
"The [X], who was bound to rise, is [Y]",1
"The [X], who believed time to, is [Y]",1
"The [X], who needed to question him, is [Y]",1
"The [X], who heard radios, is [Y]",1
"The [X], who needed to bring him, is [Y]",1
"The [X], who found who, is [Y]",1
"The [X], who let have, is [Y]",1
"The [X], who let talk, is [Y]",3
"The [X], who betted you, is [Y]",1
"The [X], who found this in room, is [Y]",1
"The [X], who looked fine on the outside, is [Y]",1
"The [X], who played the saxophone, is [Y]",1
"The [X], who played it with body, is [Y]",1
"The [X], who came with us, is [Y]",1
"The [X], who stood, is [Y]",3
"The [X], who arrested people for broadcasts, is [Y]",1
"The [X], who worked illegal, is [Y]",1
"The [X], who did wrong, is [Y]",2
"The [X], who was friends with the chief, is [Y]",1
"The [X], who went to give a call, is [Y]",1
"The [X], who said some diary, is [Y]",1
"The [X], who helped him, is [Y]",5
"The [X], who did everything in power, is [Y]",1
"The [X], who said one thing, is [Y]",1
"The [X], who payed the price, is [Y]",1
"The [X], who wondered to give what, is [Y]",1
"The [X], who harmed him, is [Y]",2
"The [X], who gave time, is [Y]",1
"The [X], who was wounded, is [Y]",1
"The [X], who ed nonsense, is [Y]",1
"The [X], who got some tofu, is [Y]",1
"The [X], who said tradition, is [Y]",1
"The [X], who cut, is [Y]",1
"The [X], who gave job, is [Y]",1
"The [X], who was taken to Japan, is [Y]",1
"The [X], who arrived, is [Y]",1
"The [X], who fired the musicians, is [Y]",1
"The [X], who managed to find jobs, is [Y]",1
"The [X], who was drafted, is [Y]",1
"The [X], who knew nothing, is [Y]",1
"The [X], who knew about war, is [Y]",1
"The [X], who was drafted for work, is [Y]",1
"The [X], who had to win a war, is [Y]",1
"The [X], who did part, is [Y]",1
"The [X], who went to Japan, is [Y]",1
"The [X], who came back in a coffin, is [Y]",1
"The [X], who thought the kind of person, is [Y]",1
"The [X], who needed the help, is [Y]",1
"The [X], who needed the Japanese, is [Y]",1
"The [X], who was things, is [Y]",2
"The [X], who survived the work, is [Y]",1
"The [X], who went to war, is [Y]",1
"The [X], who promised come, is [Y]",1
"The [X], who saved all salary, is [Y]",1
"The [X], who wrote songs, is [Y]",2
"The [X], who came to you, is [Y]",1
"The [X], who ed the thing, is [Y]",2
"The [X], who heard anything, is [Y]",1
"The [X], who remembered sounds, is [Y]",1
"The [X], who wrote a song, is [Y]",1
"The [X], who put the In-, is [Y]",1
"The [X], who used some skill, is [Y]",1
"The [X], who heard cold, is [Y]",1
"The [X], who was why, is [Y]",1
"The [X], who wrote, is [Y]",1
"The [X], who felt you, is [Y]",1
"The [X], who hoped you, is [Y]",2
"The [X], who sent a letter, is [Y]",2
"The [X], who died of something, is [Y]",1
"The [X], who gave some candy, is [Y]",1
"The [X], who licked it, is [Y]",1
"The [X], who thanked him, is [Y]",1
"The [X], who visited I, is [Y]",1
"The [X], who said her, is [Y]",1
"The [X], who talked about you, is [Y]",1
"The [X], who played a game, is [Y]",1
"The [X], who was her, is [Y]",3
"The [X], who happened to wife, is [Y]",1
"The [X], who saw him on the street, is [Y]",2
"The [X], who went to see him, is [Y]",1
"The [X], who managed that journey, is [Y]",1
"The [X], who was months, is [Y]",1
"The [X], who wanted to see hyun, is [Y]",1
"The [X], who was quiet, is [Y]",5
"The [X], who starred at, is [Y]",1
"The [X], who stopped coughing, is [Y]",1
"The [X], who was harsh, is [Y]",1
"The [X], who leaved it at that, is [Y]",1
"The [X], who had a project, is [Y]",1
"The [X], who had to set, is [Y]",1
"The [X], who helped captain, is [Y]",1
"The [X], who let her, is [Y]",4
"The [X], who lagged, is [Y]",1
"The [X], who waited for us, is [Y]",2
"The [X], who slept, is [Y]",2
"The [X], who was at war, is [Y]",2
"The [X], who made sacrifices, is [Y]",1
"The [X], who leaved all tools, is [Y]",1
"The [X], who was tools, is [Y]",1
"The [X], who was told to leave them, is [Y]",1
"The [X], who went them, is [Y]",2
"The [X], who had to get this stuff, is [Y]",1
"The [X], who saved us, is [Y]",1
"The [X], who turned the lights, is [Y]",1
"The [X], who had a announcement, is [Y]",1
"The [X], who defeated the Japanese, is [Y]",1
"The [X], who supported the part, is [Y]",1
"The [X], who signed a treaty, is [Y]",1
"The [X], who continued duty, is [Y]",1
"The [X], who was able to grovel a way, is [Y]",1
"The [X], who dug ourselves, is [Y]",1
"The [X], who was on the run, is [Y]",1
"The [X], who had to see hee, is [Y]",1
"The [X], who knew dead, is [Y]",1
"The [X], who went to a office, is [Y]",1
"The [X], who told dangerous, is [Y]",1
"The [X], who ran into some soldiers, is [Y]",1
"The [X], who ed the last, is [Y]",1
"The [X], who got married, is [Y]",1
"The [X], who was bad, is [Y]",2
"The [X], who tasted free, is [Y]",1
"The [X], who guessed free from the Japanese, is [Y]",1
"The [X], who thought dead, is [Y]",1
"The [X], who believed this, is [Y]",1
"The [X], who thought those you, is [Y]",1
"The [X], who stayed here with me, is [Y]",1
"The [X], who was well, is [Y]",1
"The [X], who knew d make you, is [Y]",1
"The [X], who dug a tunnel, is [Y]",1
"The [X], who lighted a lamp, is [Y]",1
"The [X], who forced to stop myself, is [Y]",1
"The [X], who tried to move, is [Y]",1
"The [X], who stopped thinking, is [Y]",1
"The [X], who got letter, is [Y]",1
"The [X], who destroyed it, is [Y]",2
"The [X], who was an accident, is [Y]",1
"The [X], who was meant to look, is [Y]",1
"The [X], who ed behind it, is [Y]",1
"The [X], who blew this, is [Y]",1
"The [X], who slept in fields, is [Y]",1
"The [X], who ate whatever, is [Y]",1
"The [X], who wandered around like some animal, is [Y]",1
"The [X], who thought of you, is [Y]",1
"The [X], who forgot about you, is [Y]",1
"The [X], who was curious, is [Y]",2
"The [X], who knew a lot, is [Y]",1
"The [X], who visited landowners, is [Y]",1
"The [X], who was a policeman, is [Y]",4
"The [X], who saw uniform, is [Y]",1
"The [X], who let family, is [Y]",1
"The [X], who received an letter, is [Y]",2
"The [X], who went visit, is [Y]",1
"The [X], who thanked you for efforts, is [Y]",1
"The [X], who called, is [Y]",2
"The [X], who owed, is [Y]",1
"The [X], who snuck the funds, is [Y]",1
"The [X], who needed to find work, is [Y]",1
"The [X], who made plans, is [Y]",1
"The [X], who went to publish a newspaper, is [Y]",1
"The [X], who covered the sun, is [Y]",1
"The [X], who was the day, is [Y]",1
"The [X], who met the flowers, is [Y]",1
"The [X], who looked who, is [Y]",1
"The [X], who knew dollar, is [Y]",1
"The [X], who payed me, is [Y]",1
"The [X], who took charge of all performances, is [Y]",1
"The [X], who looked at these wrinkles, is [Y]",1
"The [X], who forgot about love, is [Y]",1
"The [X], who had some fun, is [Y]",1
"The [X], who called some technicians, is [Y]",1
"The [X], who thought Ill, is [Y]",1
"The [X], who was doing, is [Y]",1
"The [X], who was happy to see you, is [Y]",1
"The [X], who was a composer, is [Y]",1
"The [X], who was kind, is [Y]",1
"The [X], who was two people, is [Y]",1
"The [X], who was on two paths, is [Y]",1
"The [X], who felt unreal, is [Y]",1
"The [X], who hoped this, is [Y]",1
"The [X], who wanted to lose you, is [Y]",1
"The [X], who saw the collapse, is [Y]",1
"The [X], who went back to work, is [Y]",2
"The [X], who called officers, is [Y]",1
"The [X], who understood a word, is [Y]",1
"The [X], who majored together in university, is [Y]",1
"The [X], who majored in Law, is [Y]",1
"The [X], who was involved with the system, is [Y]",1
"The [X], who looked for someone, is [Y]",1
"The [X], who was pleasure, is [Y]",1
"The [X], who started, is [Y]",2
"The [X], who heard, is [Y]",1
"The [X], who was tougher, is [Y]",1
"The [X], who knew the Koreans, is [Y]",1
"The [X], who published some articles, is [Y]",1
"The [X], who said to say what, is [Y]",1
"The [X], who put a word, is [Y]",1
"The [X], who heard connections, is [Y]",1
"The [X], who was Number, is [Y]",1
"The [X], who read a book, is [Y]",1
"The [X], who was lived in this house, is [Y]",1
"The [X], who kept feeling, is [Y]",1
"The [X], who was the it, is [Y]",1
"The [X], who went to give it, is [Y]",1
"The [X], who risked life, is [Y]",2
"The [X], who was done for the day, is [Y]",1
"The [X], who guessed dead, is [Y]",1
"The [X], who was ryul out prison, is [Y]",1
"The [X], who told to come him, is [Y]",1
"The [X], who was busy, is [Y]",1
"The [X], who was urgent, is [Y]",1
"The [X], who ed the guy, is [Y]",1
"The [X], who knelt, is [Y]",1
"The [X], who wanted to ask something, is [Y]",1
"The [X], who killed a man, is [Y]",1
"The [X], who killed her, is [Y]",1
"The [X], who gave this, is [Y]",3
"The [X], who got the person, is [Y]",1
"The [X], who got this scar, is [Y]",1
"The [X], who was a man with a gun, is [Y]",1
"The [X], who was any hurt, is [Y]",1
"The [X], who was glad, is [Y]",2
"The [X], who was the you, is [Y]",1
"The [X], who recognized me, is [Y]",1
"The [X], who heard that fool, is [Y]",1
"The [X], who was a spy, is [Y]",1
"The [X], who went people, is [Y]",1
"The [X], who did a thing, is [Y]",1
"The [X], who held a grudge, is [Y]",1
"The [X], who found those guys, is [Y]",1
"The [X], who pitied those fathers, is [Y]",1
"The [X], who shot him, is [Y]",1
"The [X], who knew us, is [Y]",1
"The [X], who looked at photo, is [Y]",1
"The [X], who put it to heart, is [Y]",1
"The [X], who missed dad, is [Y]",1
"The [X], who had a choice, is [Y]",1
"The [X], who had a photo, is [Y]",1
"The [X], who wanted to see it, is [Y]",1
"The [X], who ed in it, is [Y]",1
"The [X], who was moms, is [Y]",1
"The [X], who saw mom, is [Y]",1
"The [X], who ed dad, is [Y]",1
"The [X], who did OK, is [Y]",1
"The [X], who had to die, is [Y]",1
"The [X], who got Gang, is [Y]",1
"The [X], who had the proof, is [Y]",2
"The [X], who ed grandfather, is [Y]",1
"The [X], who spied on the fighters, is [Y]",1
"The [X], who killed family, is [Y]",1
"The [X], who knew evil, is [Y]",1
"The [X], who died the day, is [Y]",1
"The [X], who happened I, is [Y]",1
"The [X], who hurt you, is [Y]",1
"The [X], who wanted to put you, is [Y]",2
"The [X], who leaved everything, is [Y]",2
"The [X], who blew a car, is [Y]",1
"The [X], who let eat, is [Y]",1
"The [X], who invited to eat me, is [Y]",1
"The [X], who had some more, is [Y]",1
"The [X], who liked work, is [Y]",1
"The [X], who reached you, is [Y]",1
"The [X], who was a husband to me, is [Y]",1
"The [X], who forgot everything, is [Y]",1
"The [X], who ended, is [Y]",1
"The [X], who leaved him, is [Y]",10
"The [X], who pretended nothing, is [Y]",1
"The [X], who had enough, is [Y]",1
"The [X], who thought about what, is [Y]",1
"The [X], who thought about him, is [Y]",1
"The [X], who was innocent, is [Y]",1
"The [X], who was rewarded for the fighters, is [Y]",1
"The [X], who wanted a deal, is [Y]",1
"The [X], who let exchange, is [Y]",1
"The [X], who helped father, is [Y]",1
"The [X], who drank much, is [Y]",1
"The [X], who was in the car, is [Y]",1
"The [X], who took them to a hospital, is [Y]",1
"The [X], who killed wife, is [Y]",1
