template,frequency
"The [X], who involved in the revival, is [Y]",1
"The [X], who was in Saddles, is [Y]",1
"The [X], who was Little, is [Y]",1
"The [X], who went able to get the financing, is [Y]",1
"The [X], who started in the mid-60s, is [Y]",1
"The [X], who kidded you, is [Y]",2
"The [X], who had the DVD, is [Y]",1
"The [X], who was no figure in literature, is [Y]",1
"The [X], who combined the leadership, is [Y]",1
"The [X], who was by chance, is [Y]",1
"The [X], who was Hillel, is [Y]",1
"The [X], who was easy to emulate Hillel, is [Y]",1
"The [X], who was an argument for the sake, is [Y]",1
"The [X], who was the arguments between Hillel, is [Y]",1
"The [X], who pointed precise, is [Y]",1
"The [X], who rose to the level, is [Y]",2
"The [X], who increased in Israel, is [Y]",1
"The [X], who was three debates, is [Y]",1
"The [X], who provided a window, is [Y]",1
"The [X], who brought two types, is [Y]",1
"The [X], who was to brought, is [Y]",1
"The [X], who surrounded him, is [Y]",1
"The [X], who spoke an female, is [Y]",1
"The [X], who helped diffuse, is [Y]",1
"The [X], who sent the sheep, is [Y]",1
"The [X], who was in Jerusalem, is [Y]",1
"The [X], who was required to lean hands, is [Y]",1
"The [X], who knew the measures, is [Y]",1
"The [X], who was few like Hillel, is [Y]",1
"The [X], who continued with a encounter, is [Y]",1
"The [X], who was an incident with a disciple, is [Y]",1
"The [X], who found What, is [Y]",1
"The [X], who silenced him with a rebuke, is [Y]",1
"The [X], who highlighted the nastiness, is [Y]",1
"The [X], who divided life, is [Y]",1
"The [X], who equated him to Rabbeinu, is [Y]",1
"The [X], who was the first of teachings, is [Y]",1
"The [X], who was true of the schools, is [Y]",1
"The [X], who shuddered what, is [Y]",1
"The [X], who recalled Schachter, is [Y]",1
"The [X], who recalled in name, is [Y]",1
"The [X], who had arguments for the sake, is [Y]",1
"The [X], who was a thought, is [Y]",1
"The [X], who required investigation, is [Y]",1
"The [X], who became a point of contention, is [Y]",1
"The [X], who was a district in Bulgaria, is [Y]",1
"The [X], who was the town of Vratsa, is [Y]",1
"The [X], who had an area, is [Y]",1
"The [X], who was distributed over 10 municipalities, is [Y]",1
"The [X], who characterized with summer, is [Y]",1
"The [X], who was 22.2 С., is [Y]",1
"The [X], who het fast in April, is [Y]",1
"The [X], who had the temperatures, is [Y]",1
"The [X], who was Vratsa in the parts, is [Y]",1
"The [X], who passed through the province, is [Y]",1
"The [X], who was situated in Municipality, is [Y]",1
"The [X], who contributed to the development, is [Y]",3
"The [X], who was the Plant, is [Y]",1
"The [X], who was related to the development, is [Y]",1
"The [X], who was to promote enterprises, is [Y]",1
"The [X], who existed in the province, is [Y]",1
"The [X], who had disciplines, is [Y]",1
"The [X], who was 54, is [Y]",1
"The [X], who was one school, is [Y]",1
"The [X], who was accepted as a beginning, is [Y]",1
"The [X], who began activity, is [Y]",1
"The [X], who was taken a decision, is [Y]",1
"The [X], who was laid the beginning, is [Y]",1
"The [X], who was 185 sq, is [Y]",1
"The [X], who was situated, is [Y]",1
"The [X], who collected runs, is [Y]",1
"The [X], who was books, is [Y]",2
"The [X], who was situated on the floor, is [Y]",1
"The [X], who was part of exhibitions, is [Y]",1
"The [X], who was exposed materials, is [Y]",1
"The [X], who was arranged in two halls-, is [Y]",1
"The [X], who kept the memory, is [Y]",1
"The [X], who was exposed, is [Y]",1
"The [X], who was transformed into a museum, is [Y]",1
"The [X], who began the park, is [Y]",1
"The [X], who was located in House, is [Y]",1
"The [X], who was opened in 1971, is [Y]",1
"The [X], who included pictures, is [Y]",1
"The [X], who was created in 1984, is [Y]",1
"The [X], who consisted of 260 pictures, is [Y]",1
"The [X], who was one of the centers, is [Y]",1
"The [X], who was collections in the town, is [Y]",1
"The [X], who was a gallery with 200 works, is [Y]",1
"The [X], who was situated a number, is [Y]",1
"The [X], who was visited the towers, is [Y]",1
"The [X], who had a value, is [Y]",1
"The [X], who was located on the territory, is [Y]",1
"The [X], who found property, is [Y]",1
"The [X], who learnt more about Bulgaria, is [Y]",1
"The [X], who said Jerry, is [Y]",1
"The [X], who confirmed the level, is [Y]",1
"The [X], who appeared the end of an era, is [Y]",1
"The [X], who stopped production of episodes, is [Y]",1
"The [X], who renewed Through 2018, is [Y]",1
"The [X], who was included in the deal, is [Y]",1
"The [X], who renewed Through 2016, is [Y]",1
"The [X], who got ready for four years, is [Y]",1
"The [X], who renewed talkers, is [Y]",1
"The [X], who was extended for an …, is [Y]",1
"The [X], who logged in Sign, is [Y]",1
"The [X], who included 1562 broadcasts, is [Y]",1
"The [X], who had the documents, is [Y]",1
"The [X], who was conducted into the legacy, is [Y]",1
"The [X], who had notations, is [Y]",1
"The [X], who was a institution of culture, is [Y]",1
"The [X], who included 300 films, is [Y]",1
"The [X], who was recorded in 2007, is [Y]",1
"The [X], who included correspondence from the Secretariat, is [Y]",1
"The [X], who was incorporated into the project, is [Y]",1
"The [X], who owned the rights, is [Y]",1
"The [X], who was a record of the events, is [Y]",1
"The [X], who conducted studies in Theology, is [Y]",1
"The [X], who came to Rome, is [Y]",1
"The [X], who resumed, is [Y]",2
"The [X], who survived, is [Y]",1
"The [X], who was anything but a day, is [Y]",1
"The [X], who was the side, is [Y]",1
"The [X], who was played at Cramer, is [Y]",1
"The [X], who travelled to West, is [Y]",1
"The [X], who was represented in the round, is [Y]",1
"The [X], who pushed Lincoln, is [Y]",1
"The [X], who looked to put an end, is [Y]",1
"The [X], who had eyes, is [Y]",1
"The [X], who welcomed Salisbury to Stadium, is [Y]",1
"The [X], who got past Grove, is [Y]",1
"The [X], who remained in the running, is [Y]",1
"The [X], who ended a drought, is [Y]",1
"The [X], who took to the road, is [Y]",1
"The [X], who looked to advance, is [Y]",1
"The [X], who travelled to Prep, is [Y]",1
"The [X], who selected for exhibit, is [Y]",1
"The [X], who was selected as part, is [Y]",1
"The [X], who showed the arrival, is [Y]",1
"The [X], who started on June, is [Y]",1
"The [X], who expressed themselves on the theme, is [Y]",1
"The [X], who was displayed on the website, is [Y]",1
"The [X], who clicked on countries, is [Y]",1
"The [X], who was a show of the unity, is [Y]",1
"The [X], who expressed delight, is [Y]",1
"The [X], who was landscapes of landmarks, is [Y]",1
"The [X], who resounded with figures, is [Y]",1
"The [X], who was included in the exhibit, is [Y]",1
"The [X], who was Five, is [Y]",1
"The [X], who went to School, is [Y]",3
"The [X], who provided a same, is [Y]",1
"The [X], who discussed contributions, is [Y]",1
"The [X], who was the Dean of the University, is [Y]",1
"The [X], who worked with Carr, is [Y]",1
"The [X], who was appointed to the chair, is [Y]",1
"The [X], who published six books, is [Y]",1
"The [X], who led team, is [Y]",2
"The [X], who returned to action, is [Y]",1
"The [X], who completed will improve the round, is [Y]",1
"The [X], who was the clubs, is [Y]",1
"The [X], who resumed on Saturday, is [Y]",1
"The [X], who resumed with two matches, is [Y]",1
"The [X], who saw the it, is [Y]",1
"The [X], who was between Tigers, is [Y]",1
"The [X], who boasted 18 points, is [Y]",1
"The [X], who boasted 14 points, is [Y]",1
"The [X], who played nine fixtures, is [Y]",1
"The [X], who was expected to return, is [Y]",1
"The [X], who was focused on the promotion, is [Y]",1
"The [X], who failed to gain a promotion, is [Y]",1
"The [X], who was among the contenders, is [Y]",1
"The [X], who counted trail of burglaries, is [Y]",1
"The [X], who discovered the views, is [Y]",1
"The [X], who was incomplete without a glimpse, is [Y]",1
"The [X], who had windows, is [Y]",1
"The [X], who chose to view Fuji, is [Y]",1
"The [X], who saw from, is [Y]",1
"The [X], who required a climb, is [Y]",1
"The [X], who was a hike to the summit, is [Y]",1
"The [X], who offered views, is [Y]",7
"The [X], who afforded views, is [Y]",1
"The [X], who was a part of the skyline, is [Y]",1
"The [X], who was one of the views, is [Y]",1
"The [X], who visited Highland, is [Y]",1
"The [X], who offered the exception, is [Y]",1
"The [X], who gazed you, is [Y]",1
"The [X], who was a destination from Tokyo, is [Y]",1
"The [X], who took the cocktail, is [Y]",1
"The [X], who payed a visit, is [Y]",2
"The [X], who was the smallest of the Lakes, is [Y]",1
"The [X], who was seen from Gotemba, is [Y]",1
"The [X], who took views, is [Y]",1
"The [X], who was Onsen, is [Y]",1
"The [X], who was the lake, is [Y]",1
"The [X], who was difficult to access, is [Y]",1
"The [X], who featured in Japans, is [Y]",1
"The [X], who found the views, is [Y]",1
"The [X], who visited in autumn, is [Y]",1
"The [X], who boasted views, is [Y]",1
"The [X], who strolled the area, is [Y]",1
"The [X], who planned to visit, is [Y]",1
"The [X], who offered the views, is [Y]",1
"The [X], who took the Ropeway, is [Y]",1
"The [X], who wanted to take one, is [Y]",1
"The [X], who climbed the Candle, is [Y]",1
"The [X], who made for the conditions, is [Y]",1
"The [X], who was a park, is [Y]",3
"The [X], who visited for views, is [Y]",1
"The [X], who took to the water, is [Y]",1
"The [X], who offered the vistas, is [Y]",1
"The [X], who was the accessible of the Lakes, is [Y]",1
"The [X], who framed a Fuji, is [Y]",1
"The [X], who toured the ponds, is [Y]",1
"The [X], who was known for no Miyako, is [Y]",1
"The [X], who made for a photograph, is [Y]",1
"The [X], who served to find a reflection, is [Y]",1
"The [X], who was beautiful in April, is [Y]",1
"The [X], who had two towers, is [Y]",1
"The [X], who saw Fuji, is [Y]",3
"The [X], who was free of charge, is [Y]",1
"The [X], who was known for tea, is [Y]",1
"The [X], who contrasted exceptionally with the mountain, is [Y]",1
"The [X], who came in May, is [Y]",1
"The [X], who caught the blossoms, is [Y]",1
"The [X], who was best for views, is [Y]",1
"The [X], who offered the conditions, is [Y]",1
"The [X], who occurred in January, is [Y]",1
"The [X], who provided Puzzle, is [Y]",1
"The [X], who played Puzzle, is [Y]",1
"The [X], who cared for that style, is [Y]",1
"The [X], who brought the action, is [Y]",1
"The [X], who constructed a team, is [Y]",1
"The [X], who represented an element, is [Y]",1
"The [X], who was types, is [Y]",1
"The [X], who allowed Goombas, is [Y]",1
"The [X], who attacked, is [Y]",1
"The [X], who saw this, is [Y]",6
"The [X], who was five gems, is [Y]",1
"The [X], who gave an boost, is [Y]",1
"The [X], who beat opposed to each other, is [Y]",1
"The [X], who created six teams, is [Y]",1
"The [X], who did this in Z, is [Y]",1
"The [X], who used the same in both, is [Y]",1
"The [X], who came with an overworld, is [Y]",1
"The [X], who slowed the fun, is [Y]",1
"The [X], who was more to liking, is [Y]",1
"The [X], who came online after turns, is [Y]",1
"The [X], who was dependent to upgrade characters, is [Y]",1
"The [X], who was able to progress, is [Y]",1
"The [X], who had no control, is [Y]",1
"The [X], who was faced with a gaggle, is [Y]",1
"The [X], who needed a two on the board, is [Y]",1
"The [X], who had abilities, is [Y]",1
"The [X], who used these abilities, is [Y]",1
"The [X], who needed ready to activate abilities, is [Y]",1
"The [X], who tinkered with loadouts, is [Y]",1
"The [X], who found way, is [Y]",2
"The [X], who created six enough, is [Y]",1
"The [X], who needed to tinker, is [Y]",1
"The [X], who looked okay, is [Y]",1
"The [X], who looked like a clone, is [Y]",1
"The [X], who looked like a game, is [Y]",1
"The [X], who had spiffy, is [Y]",1
"The [X], who seemed ripped, is [Y]",1
"The [X], who spent playing, is [Y]",1
"The [X], who gave the shot, is [Y]",1
"The [X], who ed a indicator of, is [Y]",1
"The [X], who was fun in doeses, is [Y]",1
"The [X], who farmed for items, is [Y]",1
"The [X], who was heavy, is [Y]",1
"The [X], who was fun in doses, is [Y]",1
"The [X], who became addicting, is [Y]",1
"The [X], who managed to beat mode, is [Y]",1
"The [X], who needed to do 4, is [Y]",1
"The [X], who was uninjured, is [Y]",2
"The [X], who was Doran, is [Y]",1
"The [X], who was flown to Hospital, is [Y]",1
"The [X], who was reported in condition, is [Y]",1
"The [X], who suffered injuries, is [Y]",1
"The [X], who said no seatbelts, is [Y]",1
"The [X], who was charged with a license, is [Y]",1
"The [X], who was an resource in the Adelaide, is [Y]",1
"The [X], who was used for horticulture, is [Y]",1
"The [X], who was the source of water, is [Y]",1
"The [X], who was part of the cycle, is [Y]",1
"The [X], who seeped a level, is [Y]",1
"The [X], who was called groundwater, is [Y]",1
"The [X], who seeped slowly into areas, is [Y]",1
"The [X], who contributed amounts, is [Y]",1
"The [X], who was an alternative, is [Y]",1
"The [X], who had advantages, is [Y]",1
"The [X], who was free of contaminants, is [Y]",1
"The [X], who was tapped with a bore, is [Y]",1
"The [X], who was quality, is [Y]",1
"The [X], who was difficult to remedy, is [Y]",1
"The [X], who managed the use, is [Y]",1
"The [X], who aimed sustainable into the future, is [Y]",1
"The [X], who needed to have a licence, is [Y]",1
"The [X], who was responsibilities, is [Y]",1
"The [X], who was important to consider, is [Y]",1
"The [X], who was a risk from pollutants, is [Y]",1
"The [X], who included sewage, is [Y]",1
"The [X], who promoted Uniformity, is [Y]",1
"The [X], who required to develop the GSEs, is [Y]",1
"The [X], who was possible to improve the quality, is [Y]",1
"The [X], who was expected to phased, is [Y]",1
"The [X], who involved the GSEs, is [Y]",1
"The [X], who was to improve service, is [Y]",1
"The [X], who maintained liquidity, is [Y]",1
"The [X], who meant allowing, is [Y]",1
"The [X], who became concentrated with 10 companies, is [Y]",1
"The [X], who linked as the servicing, is [Y]",1
"The [X], who was problematic for some institutions, is [Y]",1
"The [X], who considered ways, is [Y]",1
"The [X], who increased flexibility, is [Y]",1
"The [X], who set to handle volumes, is [Y]",1
"The [X], who said the efforts, is [Y]",1
"The [X], who was charged with a compensation, is [Y]",1
"The [X], who said the fee, is [Y]",1
"The [X], who expected to coordinate efforts, is [Y]",1
"The [X], who was expected to occur, is [Y]",1
"The [X], who included consideration of penalties, is [Y]",1
"The [X], who moved forward with penalties, is [Y]",1
"The [X], who helped participants, is [Y]",1
"The [X], who was bent on the system, is [Y]",1
"The [X], who transported her to Asgard, is [Y]",1
"The [X], who said Partridge, is [Y]",1
"The [X], who developed a armor, is [Y]",1
"The [X], who was based on circles, is [Y]",1
"The [X], who had these inspiration for the carving, is [Y]",1
"The [X], who referenced patterns, is [Y]",1
"The [X], who built the armor, is [Y]",1
"The [X], who was produced for Portman, is [Y]",1
"The [X], who was a bit of a move, is [Y]",1
"The [X], who was harder than a mans, is [Y]",1
"The [X], who took to do it, is [Y]",1
"The [X], who had particular on it, is [Y]",1
"The [X], who thought a flavor, is [Y]",1
"The [X], who said to develop a passion, is [Y]",1
"The [X], who was during time, is [Y]",1
"The [X], who came the power, is [Y]",1
"The [X], who had willing to give a vision, is [Y]",1
"The [X], who described work, is [Y]",1
"The [X], who was glad to have Chaziel, is [Y]",1
"The [X], who expected stage in competition, is [Y]",1
"The [X], who clutched to throw the ball, is [Y]",1
"The [X], who had a competition, is [Y]",1
"The [X], who eyed an scrimmage, is [Y]",1
"The [X], who was a scrimmage, is [Y]",1
"The [X], who went to trim it, is [Y]",1
"The [X], who worked emotions, is [Y]",1
"The [X], who got to work, is [Y]",2
"The [X], who felt comfortable, is [Y]",2
"The [X], who got some news, is [Y]",1
"The [X], who included some situations, is [Y]",1
"The [X], who was distributed, is [Y]",1
"The [X], who said the case for scrimmage, is [Y]",1
"The [X], who said the snaps, is [Y]",1
"The [X], who anticipated the feel, is [Y]",1
"The [X], who was intense, is [Y]",3
"The [X], who stayed keeled, is [Y]",1
"The [X], who used better, is [Y]",1
"The [X], who said will prove all themselves, is [Y]",1
"The [X], who admitted limited with three players, is [Y]",1
"The [X], who had to show the coaches, is [Y]",1
"The [X], who knew to go, is [Y]",1
"The [X], who thought different, is [Y]",1
"The [X], who got reps, is [Y]",2
"The [X], who had a rotation, is [Y]",2
"The [X], who went for a series, is [Y]",2
"The [X], who was thrown, is [Y]",2
"The [X], who knew more than me, is [Y]",1
"The [X], who convinced beneficial to the quarterbacks, is [Y]",1
"The [X], who got the sense, is [Y]",2
"The [X], who reminded of the years, is [Y]",1
"The [X], who practiced what, is [Y]",1
"The [X], who said was work, is [Y]",1
"The [X], who was the QB, is [Y]",1
"The [X], who needed the pocket, is [Y]",1
"The [X], who was open to fans, is [Y]",1
"The [X], who hired Belichick, is [Y]",1
"The [X], who remembered who, is [Y]",1
"The [X], who was Scott, is [Y]",1
"The [X], who was exciting to hear, is [Y]",1
"The [X], who had to temper results, is [Y]",1
"The [X], who met the Heroes, is [Y]",1
"The [X], who was true in the case, is [Y]",1
"The [X], who was the sponsor of the Bill, is [Y]",1
"The [X], who faced to collect a election, is [Y]",1
"The [X], who took the danger, is [Y]",1
"The [X], who told the Bee, is [Y]",1
"The [X], who published on, is [Y]",2
"The [X], who lamented enough, is [Y]",1
"The [X], who woke the minister, is [Y]",1
"The [X], who said the area, is [Y]",1
"The [X], who was these people, is [Y]",1
"The [X], who had any religion, is [Y]",1
"The [X], who was to stated the end, is [Y]",1
"The [X], who professed what, is [Y]",1
"The [X], who was witness, is [Y]",1
"The [X], who organised campaigns for secularism, is [Y]",1
"The [X], who pointed to drift, is [Y]",1
"The [X], who was believers, is [Y]",1
"The [X], who taught us, is [Y]",2
"The [X], who stopped the Islamists, is [Y]",1
"The [X], who reported on June, is [Y]",1
"The [X], who engaged in a competition, is [Y]",2
"The [X], who traced back to the Islami, is [Y]",2
"The [X], who boasted of months, is [Y]",1
"The [X], who continued the people on the earth, is [Y]",1
"The [X], who told a tale, is [Y]",1
"The [X], who denounced the Shibir, is [Y]",1
"The [X], who thundered at a Conference, is [Y]",1
"The [X], who included the release, is [Y]",1
"The [X], who was committed to an state, is [Y]",1
"The [X], who detonated some bombs, is [Y]",1
"The [X], who was shrouded in some mystery, is [Y]",1
"The [X], who named two ministers, is [Y]",1
"The [X], who stopped BNPs, is [Y]",1
"The [X], who whipped the Islami, is [Y]",1
"The [X], who recalled to condemn the movement, is [Y]",1
"The [X], who wanted Mollah, is [Y]",1
"The [X], who took the form, is [Y]",2
"The [X], who was leader since 1981, is [Y]",1
"The [X], who was clear to push a country, is [Y]",1
"The [X], who declared the JEB, is [Y]",1
"The [X], who managed 4, is [Y]",1
"The [X], who did demand, is [Y]",1
"The [X], who was a Call, is [Y]",1
"The [X], who was a warning of environment, is [Y]",1
"The [X], who continued to decline, is [Y]",1
"The [X], who was a worker, is [Y]",3
"The [X], who knew each other, is [Y]",1
"The [X], who said Fr, is [Y]",1
"The [X], who disappeared from life, is [Y]",1
"The [X], who gave Communion, is [Y]",1
"The [X], who supported them in lots, is [Y]",1
"The [X], who ed a lot of loneliness, is [Y]",1
"The [X], who was an epidemic of loneliness, is [Y]",1
"The [X], who decided to do something, is [Y]",1
"The [X], who was a way of some parishioners, is [Y]",1
"The [X], who decided to hold parties, is [Y]",1
"The [X], who was invited to a celebration, is [Y]",1
"The [X], who struck the lockdown, is [Y]",1
"The [X], who said Pritchard, is [Y]",1
"The [X], who was appreciative of the call, is [Y]",1
"The [X], who called an people, is [Y]",1
"The [X], who coped, is [Y]",1
"The [X], who was family, is [Y]",2
"The [X], who had no media, is [Y]",1
"The [X], who was basically at home, is [Y]",1
"The [X], who was frightened of the outcome, is [Y]",1
"The [X], who kept in touch, is [Y]",1
"The [X], who made busy in the weeks, is [Y]",1
"The [X], who did that as an individual, is [Y]",1
"The [X], who was wonderful, is [Y]",2
"The [X], who cited the example, is [Y]",1
"The [X], who became clear, is [Y]",2
"The [X], who wanted to welcome them, is [Y]",1
"The [X], who wanted to get them, is [Y]",1
"The [X], who wanted to follow, is [Y]",1
"The [X], who removed from government, is [Y]",1
"The [X], who delivered masks, is [Y]",1
"The [X], who was the suppor, is [Y]",1
"The [X], who thanked the world, is [Y]",1
"The [X], who released this sacrifices, is [Y]",1
"The [X], who knew to thank you, is [Y]",1
"The [X], who was aim, is [Y]",1
"The [X], who was at the service, is [Y]",2
"The [X], who let to use me, is [Y]",1
"The [X], who spoke to journalists, is [Y]",1
"The [X], who was kidnapped, is [Y]",1
"The [X], who was provided with food, is [Y]",1
"The [X], who went the blow, is [Y]",1
"The [X], who said no who, is [Y]",1
"The [X], who made sacrifices, is [Y]",1
"The [X], who kept mind, is [Y]",1
"The [X], who was a moment for him, is [Y]",1
"The [X], who told CNA, is [Y]",1
"The [X], who told the priest, is [Y]",1
"The [X], who recounted a detail, is [Y]",1
"The [X], who covered to enter head, is [Y]",1
"The [X], who heard open, is [Y]",1
"The [X], who had bread, is [Y]",1
"The [X], who said able to pray the Mass, is [Y]",1
"The [X], who said would give the gifts, is [Y]",1
"The [X], who gave the grace, is [Y]",1
"The [X], who thanked God for that day, is [Y]",1
"The [X], who gained 11, is [Y]",1
"The [X], who continued to remain family, is [Y]",1
"The [X], who was due to the prayers, is [Y]",1
"The [X], who praised ruling, is [Y]",1
"The [X], who ruled unconstitutional, is [Y]",1
"The [X], who considered the right, is [Y]",1
"The [X], who wrote in a statement, is [Y]",1
"The [X], who poured into the Union, is [Y]",1
"The [X], who struggled to accommodate the number, is [Y]",1
"The [X], who promised to accept refugees, is [Y]",1
"The [X], who encouraged to see the government, is [Y]",1
"The [X], who encouraged to balance policymakers, is [Y]",1
"The [X], who was based on laws, is [Y]",1
"The [X], who decided to wait orders, is [Y]",1
"The [X], who said the riot, is [Y]",1
"The [X], who felt one of the simple, is [Y]",1
"The [X], who did the Mash, is [Y]",1
"The [X], who was a mash of creatures, is [Y]",1
"The [X], who associated with 1617 portraits, is [Y]",1
"The [X], who was published Lowther, is [Y]",1
"The [X], who demanded the identities, is [Y]",1
"The [X], who returned to power, is [Y]",1
"The [X], who won two seats, is [Y]",1
"The [X], who returned to Parliament, is [Y]",1
"The [X], who proposed the concept, is [Y]",1
"The [X], who outlined theory, is [Y]",1
"The [X], who was imperialist, is [Y]",1
"The [X], who invaded Beijing, is [Y]",1
"The [X], who developed skills, is [Y]",1
"The [X], who followed step by guides, is [Y]",1
"The [X], who improved skills, is [Y]",1
"The [X], who held workshop, is [Y]",1
"The [X], who drew Like a Master, is [Y]",1
"The [X], who revisited The exhibition, is [Y]",1
"The [X], who improved technique, is [Y]",1
"The [X], who was of the n, is [Y]",1
"The [X], who checked the sentence, is [Y]",1
"The [X], who was nature to me, is [Y]",1
"The [X], who was pressed to think, is [Y]",1
"The [X], who seemed every her, is [Y]",1
"The [X], who fought for air, is [Y]",1
"The [X], who affected me, is [Y]",1
"The [X], who had the pleasure, is [Y]",1
"The [X], who read The Unspeakable, is [Y]",1
"The [X], who seemed to read the account, is [Y]",1
"The [X], who was unsure, is [Y]",1
"The [X], who beared mentioning, is [Y]",1
"The [X], who underwent an scrutiny, is [Y]",1
"The [X], who said excruciating, is [Y]",1
"The [X], who came moments, is [Y]",1
"The [X], who fell prey to this trap, is [Y]",1
"The [X], who was sprinkled with sentences, is [Y]",1
"The [X], who was nothing if, is [Y]",1
"The [X], who was to Tell You, is [Y]",1
"The [X], who was risk in the naming, is [Y]",1
"The [X], who was doable, is [Y]",1
"The [X], who was the point of the work, is [Y]",1
"The [X], who was points, is [Y]",1
"The [X], who was itched for the button, is [Y]",1
"The [X], who came after effort, is [Y]",1
"The [X], who spent most of life, is [Y]",1
"The [X], who knew whole, is [Y]",1
"The [X], who was this nonfiction at powerful, is [Y]",1
"The [X], who became yours for a page, is [Y]",1
"The [X], who surrendered an experience, is [Y]",1
"The [X], who lived in this loss, is [Y]",1
"The [X], who became infinite as readers, is [Y]",1
"The [X], who struggled against those, is [Y]",1
"The [X], who discerned with certainty, is [Y]",1
"The [X], who reminded no way, is [Y]",1
"The [X], who argued expendable, is [Y]",1
"The [X], who ed a sentence, is [Y]",1
"The [X], who appeared in The Rumpus, is [Y]",1
"The [X], who ed editor of the anthology, is [Y]",1
"The [X], who ed an candidate at College, is [Y]",1
"The [X], who itched for the button, is [Y]",1
"The [X], who arrived after effort, is [Y]",1
"The [X], who spent much of life, is [Y]",2
"The [X], who loved The, is [Y]",1
"The [X], who won image, is [Y]",1
"The [X], who ensured an credit, is [Y]",1
"The [X], who was built in 1800, is [Y]",1
"The [X], who held thread, is [Y]",1
"The [X], who loved colour, is [Y]",1
"The [X], who adored versatility, is [Y]",1
"The [X], who used it as one, is [Y]",1
"The [X], who launched into topics, is [Y]",1
"The [X], who was connections to industrialisation, is [Y]",1
"The [X], who stretched a patterns, is [Y]",1
"The [X], who pivoted to transport, is [Y]",1
"The [X], who got me to Banks, is [Y]",1
"The [X], who oughted to notice, is [Y]",1
"The [X], who was hard to figure that, is [Y]",1
"The [X], who gave an device, is [Y]",1
"The [X], who was Lecturer in History, is [Y]",1
"The [X], who was at UCL, is [Y]",1
"The [X], who developed a series, is [Y]",1
"The [X], who was a walk, is [Y]",1
"The [X], who was seen on website, is [Y]",1
"The [X], who was new, is [Y]",6
"The [X], who arose from desire, is [Y]",1
"The [X], who liked to stop the way, is [Y]",1
"The [X], who thought ability, is [Y]",1
"The [X], who skipped to, is [Y]",1
"The [X], who was the foundation on which, is [Y]",1
"The [X], who generated knowledge, is [Y]",1
"The [X], who enabled to recruit the sectors, is [Y]",1
"The [X], who demanded vital, is [Y]",1
"The [X], who had a range, is [Y]",1
"The [X], who mapped the DNA, is [Y]",1
"The [X], who covered every discipline, is [Y]",1
"The [X], who ran eight museums, is [Y]",1
"The [X], who layed the foundations, is [Y]",1
"The [X], who included Rømer, is [Y]",1
"The [X], who was like time, is [Y]",1
"The [X], who was sure to drop, is [Y]",1
"The [X], who regretted it, is [Y]",1
"The [X], who took bus, is [Y]",1
"The [X], who offered a program, is [Y]",1
"The [X], who checked the site, is [Y]",2
"The [X], who stayed in Gongju, is [Y]",1
"The [X], who was a couple of options, is [Y]",1
"The [X], who was ideal to experience accommodation, is [Y]",1
"The [X], who missed to go a TV, is [Y]",1
"The [X], who was Haus, is [Y]",1
"The [X], who had a lounge, is [Y]",1
"The [X], who was located close to Fortress, is [Y]",1
"The [X], who was conditioned, is [Y]",1
"The [X], who was served in the morning, is [Y]",1
"The [X], who was one of six temples, is [Y]",1
"The [X], who was located in a valley, is [Y]",1
"The [X], who consisted of the ma, is [Y]",1
"The [X], who was valley, is [Y]",1
"The [X], who referred to temples, is [Y]",1
"The [X], who made Magoksa, is [Y]",1
"The [X], who nicknamed Magok, is [Y]",1
"The [X], who went back to the 1700s, is [Y]",1
"The [X], who was part of the list, is [Y]",1
"The [X], who practiced Buddhism, is [Y]",1
"The [X], who was listed as a site, is [Y]",1
"The [X], who was the halls, is [Y]",1
"The [X], who allowed the use, is [Y]",1
"The [X], who facilitated the flow, is [Y]",1
"The [X], who was this pagoda, is [Y]",1
"The [X], who was built during the Dynasty, is [Y]",1
"The [X], who stood on a pedestal, is [Y]",1
"The [X], who was crowned with a ornament, is [Y]",1
"The [X], who was engraved on the stone, is [Y]",1
"The [X], who remained on the stone, is [Y]",1
"The [X], who was lost during the Invasion, is [Y]",1
"The [X], who was a hall, is [Y]",1
"The [X], who was adorned with the pattern, is [Y]",1
"The [X], who was regarded as one, is [Y]",1
"The [X], who housed three statues, is [Y]",1
"The [X], who was a example of the style, is [Y]",1
"The [X], who inscribed the calligraphy, is [Y]",1
"The [X], who featured decorations, is [Y]",1
"The [X], who was the Hall of Temple, is [Y]",1
"The [X], who burnt, is [Y]",1
"The [X], who was the head of a dragon, is [Y]",1
"The [X], who decorated with patterns, is [Y]",1
"The [X], who was regarded as an asset, is [Y]",1
"The [X], who hung Painting of Temple, is [Y]",1
"The [X], who housed one of the scrolls, is [Y]",1
"The [X], who was treasure, is [Y]",1
"The [X], who was hung in the courtyard, is [Y]",1
"The [X], who spread to the region, is [Y]",1
"The [X], who was filled with images, is [Y]",1
"The [X], who had a atmosphere, is [Y]",1
"The [X], who recommended Guides, is [Y]",1
"The [X], who checked these options, is [Y]",2
"The [X], who was a guide, is [Y]",1
"The [X], who updated the version, is [Y]",1
"The [X], who bought this book, is [Y]",3
"The [X], who went wrong with a guide, is [Y]",1
"The [X], who was a fan, is [Y]",1
"The [X], who helped worth, is [Y]",1
"The [X], who was held at University, is [Y]",1
"The [X], who participated in the conferences, is [Y]",1
"The [X], who was on the Emergence, is [Y]",1
"The [X], who was the abstract of talk, is [Y]",1
